HMDB_ID;Name;Formula;Monoisotopic Molecular Weight (exact_mass);Average Molecular Weight
HMDB56966;CL(18:0/18:0/18:0/22:5(4Z,7Z,10Z,13Z,16Z));C85H156O17P2;1511.081777;1512.0855
HMDB56967;CL(18:0/18:0/18:0/22:5(7Z,10Z,13Z,16Z,19Z));C85H156O17P2;1511.081777;1512.0855
HMDB57020;CL(18:0/18:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:0);C85H156O17P2;1511.081777;1512.0855
HMDB57030;CL(18:0/18:0/22:5(7Z,10Z,13Z,16Z,19Z)/18:0);C85H156O17P2;1511.081777;1512.0855
HMDB12218;Dolichyl beta-D-mannosyl phosphate;C86H143O9P;1351.046973;1352.024
HMDB58130;CL(18:1(11Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z));C86H146O17P2;1513.003526;1514.0168
HMDB58162;CL(18:1(11Z)/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z));C86H146O17P2;1513.003526;1514.0168
HMDB58168;CL(18:1(11Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z));C86H146O17P2;1513.003526;1514.0168
HMDB58543;CL(18:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z));C86H146O17P2;1513.003526;1514.0168
HMDB58565;CL(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z));C86H146O17P2;1513.003526;1514.0168
HMDB58571;CL(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z));C86H146O17P2;1513.003526;1514.0168
HMDB58773;CL(18:2(9Z,12Z)/18:1(11Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z));C86H146O17P2;1513.003526;1514.0168
HMDB58797;CL(18:2(9Z,12Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z));C86H146O17P2;1513.003526;1514.0168
HMDB58862;CL(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/18:1(11Z));C86H146O17P2;1513.003526;1514.0168
HMDB58863;CL(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/18:1(9Z));C86H146O17P2;1513.003526;1514.0168
HMDB59024;CL(20:4(5Z,8Z,11Z,14Z)/18:1(11Z)/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z));C86H146O17P2;1513.003526;1514.0168
HMDB59044;CL(20:4(5Z,8Z,11Z,14Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z));C86H146O17P2;1513.003526;1514.0168
HMDB12038;Ganglioside GT2 (d18:1/14:0);C86H148N4O42;1908.956815;1910.0969
HMDB57225;CL(18:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z));C86H148O17P2;1515.019176;1516.0326
HMDB57254;CL(18:0/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z));C86H148O17P2;1515.019176;1516.0326
HMDB57260;CL(18:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z));C86H148O17P2;1515.019176;1516.0326
HMDB57995;CL(18:1(11Z)/18:1(11Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C86H148O17P2;1515.019176;1516.0326
HMDB58031;CL(18:1(11Z)/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z));C86H148O17P2;1515.019176;1516.0326
HMDB58061;CL(18:1(11Z)/18:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C86H148O17P2;1515.019176;1516.0326
HMDB58097;CL(18:1(11Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z));C86H148O17P2;1515.019176;1516.0326
HMDB58106;CL(18:1(11Z)/18:2(9Z,12Z)/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C86H148O17P2;1515.019176;1516.0326
HMDB58116;CL(18:1(11Z)/18:2(9Z,12Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C86H148O17P2;1515.019176;1516.0326
HMDB58141;CL(18:1(11Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(11Z));C86H148O17P2;1515.019176;1516.0326
HMDB58142;CL(18:1(11Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z));C86H148O17P2;1515.019176;1516.0326
HMDB58288;CL(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z)/18:2(9Z,12Z));C86H148O17P2;1515.019176;1516.0326
HMDB58293;CL(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)/18:1(11Z));C86H148O17P2;1515.019176;1516.0326
HMDB58294;CL(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)/18:1(9Z));C86H148O17P2;1515.019176;1516.0326
HMDB58430;CL(18:1(9Z)/18:1(11Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C86H148O17P2;1515.019176;1516.0326
HMDB58466;CL(18:1(9Z)/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z));C86H148O17P2;1515.019176;1516.0326
HMDB58484;CL(18:1(9Z)/18:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C86H148O17P2;1515.019176;1516.0326
HMDB58520;CL(18:1(9Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z));C86H148O17P2;1515.019176;1516.0326
HMDB58529;CL(18:1(9Z)/18:2(9Z,12Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C86H148O17P2;1515.019176;1516.0326
HMDB58554;CL(18:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(11Z));C86H148O17P2;1515.019176;1516.0326
HMDB58555;CL(18:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z));C86H148O17P2;1515.019176;1516.0326
HMDB58666;CL(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)/18:1(11Z));C86H148O17P2;1515.019176;1516.0326
HMDB58667;CL(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)/18:1(9Z));C86H148O17P2;1515.019176;1516.0326
HMDB58729;CL(18:2(9Z,12Z)/18:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z));C86H148O17P2;1515.019176;1516.0326
HMDB58784;CL(18:2(9Z,12Z)/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(11Z));C86H148O17P2;1515.019176;1516.0326
HMDB58785;CL(18:2(9Z,12Z)/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z));C86H148O17P2;1515.019176;1516.0326
HMDB58808;CL(18:2(9Z,12Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(11Z));C86H148O17P2;1515.019176;1516.0326
HMDB58809;CL(18:2(9Z,12Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z));C86H148O17P2;1515.019176;1516.0326
HMDB58812;CL(18:2(9Z,12Z)/18:2(9Z,12Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z));C86H148O17P2;1515.019176;1516.0326
HMDB58821;CL(18:2(9Z,12Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z));C86H148O17P2;1515.019176;1516.0326
HMDB58860;CL(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/18:0);C86H148O17P2;1515.019176;1516.0326
HMDB58987;CL(20:4(5Z,8Z,11Z,14Z)/18:0/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z));C86H148O17P2;1515.019176;1516.0326
HMDB12023;Ganglioside GT2 (d18:0/14:0);C86H150N4O42;1910.972465;1912.1128
HMDB57993;CL(18:1(11Z)/18:1(11Z)/18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z));C86H150O17P2;1517.034826;1518.0485
HMDB57994;CL(18:1(11Z)/18:1(11Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z));C86H150O17P2;1517.034826;1518.0485
HMDB58011;CL(18:1(11Z)/18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z));C86H150O17P2;1517.034826;1518.0485
HMDB58021;CL(18:1(11Z)/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z));C86H150O17P2;1517.034826;1518.0485
HMDB58059;CL(18:1(11Z)/18:1(9Z)/18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z));C86H150O17P2;1517.034826;1518.0485
HMDB58060;CL(18:1(11Z)/18:1(9Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z));C86H150O17P2;1517.034826;1518.0485
HMDB58077;CL(18:1(11Z)/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z));C86H150O17P2;1517.034826;1518.0485
HMDB58087;CL(18:1(11Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z));C86H150O17P2;1517.034826;1518.0485
HMDB58104;CL(18:1(11Z)/18:2(9Z,12Z)/18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z));C86H150O17P2;1517.034826;1518.0485
HMDB58105;CL(18:1(11Z)/18:2(9Z,12Z)/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z));C86H150O17P2;1517.034826;1518.0485
HMDB58114;CL(18:1(11Z)/18:2(9Z,12Z)/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z));C86H150O17P2;1517.034826;1518.0485
HMDB58115;CL(18:1(11Z)/18:2(9Z,12Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z));C86H150O17P2;1517.034826;1518.0485
HMDB58131;CL(18:1(11Z)/18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z));C86H150O17P2;1517.034826;1518.0485
HMDB58132;CL(18:1(11Z)/18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z));C86H150O17P2;1517.034826;1518.0485
HMDB58136;CL(18:1(11Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(11Z));C86H150O17P2;1517.034826;1518.0485
HMDB58137;CL(18:1(11Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z));C86H150O17P2;1517.034826;1518.0485
HMDB58195;CL(18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/18:2(9Z,12Z));C86H150O17P2;1517.034826;1518.0485
HMDB58200;CL(18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/18:1(11Z));C86H150O17P2;1517.034826;1518.0485
HMDB58201;CL(18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/18:1(9Z));C86H150O17P2;1517.034826;1518.0485
HMDB58242;CL(18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z)/18:2(9Z,12Z));C86H150O17P2;1517.034826;1518.0485
HMDB58247;CL(18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)/18:1(11Z));C86H150O17P2;1517.034826;1518.0485
HMDB58248;CL(18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)/18:1(9Z));C86H150O17P2;1517.034826;1518.0485
HMDB58428;CL(18:1(9Z)/18:1(11Z)/18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z));C86H150O17P2;1517.034826;1518.0485
HMDB58429;CL(18:1(9Z)/18:1(11Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z));C86H150O17P2;1517.034826;1518.0485
HMDB58446;CL(18:1(9Z)/18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z));C86H150O17P2;1517.034826;1518.0485
HMDB58456;CL(18:1(9Z)/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z));C86H150O17P2;1517.034826;1518.0485
HMDB58482;CL(18:1(9Z)/18:1(9Z)/18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z));C86H150O17P2;1517.034826;1518.0485
HMDB58483;CL(18:1(9Z)/18:1(9Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z));C86H150O17P2;1517.034826;1518.0485
HMDB58500;CL(18:1(9Z)/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z));C86H150O17P2;1517.034826;1518.0485
HMDB58510;CL(18:1(9Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z));C86H150O17P2;1517.034826;1518.0485
HMDB58527;CL(18:1(9Z)/18:2(9Z,12Z)/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z));C86H150O17P2;1517.034826;1518.0485
HMDB58528;CL(18:1(9Z)/18:2(9Z,12Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z));C86H150O17P2;1517.034826;1518.0485
HMDB58544;CL(18:1(9Z)/18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z));C86H150O17P2;1517.034826;1518.0485
HMDB58545;CL(18:1(9Z)/18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z));C86H150O17P2;1517.034826;1518.0485
HMDB58549;CL(18:1(9Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(11Z));C86H150O17P2;1517.034826;1518.0485
HMDB58550;CL(18:1(9Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z));C86H150O17P2;1517.034826;1518.0485
HMDB58593;CL(18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/18:1(11Z));C86H150O17P2;1517.034826;1518.0485
HMDB58594;CL(18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/18:1(9Z));C86H150O17P2;1517.034826;1518.0485
HMDB58630;CL(18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)/18:1(11Z));C86H150O17P2;1517.034826;1518.0485
HMDB58631;CL(18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)/18:1(9Z));C86H150O17P2;1517.034826;1518.0485
HMDB58774;CL(18:2(9Z,12Z)/18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z));C86H150O17P2;1517.034826;1518.0485
HMDB58775;CL(18:2(9Z,12Z)/18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z));C86H150O17P2;1517.034826;1518.0485
HMDB58779;CL(18:2(9Z,12Z)/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(11Z));C86H150O17P2;1517.034826;1518.0485
HMDB58780;CL(18:2(9Z,12Z)/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z));C86H150O17P2;1517.034826;1518.0485
HMDB58798;CL(18:2(9Z,12Z)/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z));C86H150O17P2;1517.034826;1518.0485
HMDB58799;CL(18:2(9Z,12Z)/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z));C86H150O17P2;1517.034826;1518.0485
HMDB58803;CL(18:2(9Z,12Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(11Z));C86H150O17P2;1517.034826;1518.0485
HMDB58804;CL(18:2(9Z,12Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z));C86H150O17P2;1517.034826;1518.0485
HMDB04930;Ganglioside GD2 (d18:1/26:1(15Z));C86H152N4O34;1785.028798;1786.1335
HMDB12076;Ganglioside GT3 (d18:1/23:0);C86H152N4O37;1833.013542;1834.1317
HMDB57008;CL(18:0/18:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C86H152O17P2;1519.050476;1520.0644
HMDB57044;CL(18:0/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z));C86H152O17P2;1519.050476;1520.0644
HMDB57201;CL(18:0/18:2(9Z,12Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C86H152O17P2;1519.050476;1520.0644
HMDB57234;CL(18:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0);C86H152O17P2;1519.050476;1520.0644
HMDB57385;CL(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)/18:0);C86H152O17P2;1519.050476;1520.0644
HMDB58738;CL(18:2(9Z,12Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0);C86H152O17P2;1519.050476;1520.0644
HMDB04931;Ganglioside GD2 (d18:1/26:0);C86H154N4O34;1787.044448;1788.1494
HMDB12061;Ganglioside GT3 (d18:0/23:0);C86H154N4O37;1835.029192;1836.1476
HMDB57006;CL(18:0/18:0/18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z));C86H154O17P2;1521.066127;1522.0803
HMDB57007;CL(18:0/18:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z));C86H154O17P2;1521.066127;1522.0803
HMDB57024;CL(18:0/18:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z));C86H154O17P2;1521.066127;1522.0803
HMDB57034;CL(18:0/18:0/22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z));C86H154O17P2;1521.066127;1522.0803
HMDB57199;CL(18:0/18:2(9Z,12Z)/18:0/22:5(4Z,7Z,10Z,13Z,16Z));C86H154O17P2;1521.066127;1522.0803
HMDB57200;CL(18:0/18:2(9Z,12Z)/18:0/22:5(7Z,10Z,13Z,16Z,19Z));C86H154O17P2;1521.066127;1522.0803
HMDB57226;CL(18:0/18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:0);C86H154O17P2;1521.066127;1522.0803
HMDB57230;CL(18:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:0);C86H154O17P2;1521.066127;1522.0803
HMDB57293;CL(18:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/18:0);C86H154O17P2;1521.066127;1522.0803
HMDB57341;CL(18:0/22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)/18:0);C86H154O17P2;1521.066127;1522.0803
HMDB58730;CL(18:2(9Z,12Z)/18:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:0);C86H154O17P2;1521.066127;1522.0803
HMDB58734;CL(18:2(9Z,12Z)/18:0/22:5(7Z,10Z,13Z,16Z,19Z)/18:0);C86H154O17P2;1521.066127;1522.0803
HMDB11849;Ganglioside GD2 (d18:0/25:0);C86H155N3O34;1774.049199;1775.1506
HMDB10308;CL(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z)/18:3(6Z,9Z,12Z)/18:2(9Z,12Z));C87H140O17P2;1518.956576;1519.9798
HMDB10309;CL(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z)/18:2(9Z,12Z));C87H140O17P2;1518.956576;1519.9798
HMDB10310;CL(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z)/18:2(9Z,12Z));C87H140O17P2;1518.956576;1519.9798
HMDB10311;CL(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z)/18:2(9Z,12Z));C87H140O17P2;1518.956576;1519.9798
HMDB57714;CL(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C87H140O17P2;1518.956576;1519.9798
HMDB57724;CL(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z));C87H140O17P2;1518.956576;1519.9798
HMDB57828;CL(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z));C87H140O17P2;1518.956576;1519.9798
HMDB59010;CL(20:4(5Z,8Z,11Z,14Z)/16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C87H140O17P2;1518.956576;1519.9798
HMDB59020;CL(20:4(5Z,8Z,11Z,14Z)/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z));C87H140O17P2;1518.956576;1519.9798
HMDB59105;CL(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z));C87H140O17P2;1518.956576;1519.9798
HMDB10250;CL(18:2(9Z,12Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C87H142O17P2;1520.972226;1521.9957
HMDB10251;CL(18:2(9Z,12Z)/18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C87H142O17P2;1520.972226;1521.9957
HMDB10252;CL(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z));C87H142O17P2;1520.972226;1521.9957
HMDB10253;CL(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z));C87H142O17P2;1520.972226;1521.9957
HMDB56766;CL(16:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C87H142O17P2;1520.972226;1521.9957
HMDB56776;CL(16:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z));C87H142O17P2;1520.972226;1521.9957
HMDB56902;CL(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z));C87H142O17P2;1520.972226;1521.9957
HMDB57604;CL(16:1(9Z)/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C87H142O17P2;1520.972226;1521.9957
HMDB57652;CL(16:1(9Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C87H142O17P2;1520.972226;1521.9957
HMDB57712;CL(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z));C87H142O17P2;1520.972226;1521.9957
HMDB57713;CL(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z));C87H142O17P2;1520.972226;1521.9957
HMDB57716;CL(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z));C87H142O17P2;1520.972226;1521.9957
HMDB57720;CL(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z));C87H142O17P2;1520.972226;1521.9957
HMDB57744;CL(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z));C87H142O17P2;1520.972226;1521.9957
HMDB57788;CL(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z));C87H142O17P2;1520.972226;1521.9957
HMDB57819;CL(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C87H142O17P2;1520.972226;1521.9957
HMDB57823;CL(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C87H142O17P2;1520.972226;1521.9957
HMDB57841;CL(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(11Z));C87H142O17P2;1520.972226;1521.9957
HMDB57842;CL(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z));C87H142O17P2;1520.972226;1521.9957
HMDB57970;CL(18:1(11Z)/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C87H142O17P2;1520.972226;1521.9957
HMDB58313;CL(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z));C87H142O17P2;1520.972226;1521.9957
HMDB58413;CL(18:1(9Z)/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C87H142O17P2;1520.972226;1521.9957
HMDB58686;CL(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z));C87H142O17P2;1520.972226;1521.9957
HMDB58971;CL(20:4(5Z,8Z,11Z,14Z)/16:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C87H142O17P2;1520.972226;1521.9957
HMDB58981;CL(20:4(5Z,8Z,11Z,14Z)/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z));C87H142O17P2;1520.972226;1521.9957
